Seed, ID, RCL, PERT, IDSEQ, Cost, ExecutionTime, LongestRoute, ShortestRoute, TransportCost, Profit, RouteID, TotalCells, TotalProduction, TotalDistance, MilkType, TruckID, IsBestSolution
129, 56, 0.4605, 2, 22, .
.
1150.26, 16.173808269, 7, 3, 375, 1525.26, 1, 146053, 29967, 89, N/A, N/A, TRUE
129, 56, 0.4605, 2, 22, .
.
1150.26, 16.173808269, 7, 3, 375, 1525.26, 2, 160054, 16846, 185, N/A, N/A, TRUE
129, 56, 0.4605, 2, 22, .
.
1150.26, 16.173808269, 7, 3, 375, 1525.26, 3, 128489, 29956, 288, N/A, N/A, TRUE
129, 56, 0.4605, 2, 22, .
.
1150.26, 16.173808269, 7, 3, 375, 1525.26, 4, 119876, 29969, 375, N/A, N/A, TRUE
129, 207, 0.4559, 2, 22, .
.
1150.26, 16.117342923, 7, 3, 375, 1525.26, 1, 146053, 29967, 89, N/A, N/A, TRUE
129, 207, 0.4559, 2, 22, .
.
1150.26, 16.117342923, 7, 3, 375, 1525.26, 2, 160054, 16846, 185, N/A, N/A, TRUE
129, 207, 0.4559, 2, 22, .
.
1150.26, 16.117342923, 7, 3, 375, 1525.26, 3, 128489, 29956, 288, N/A, N/A, TRUE
129, 207, 0.4559, 2, 22, .
.
1150.26, 16.117342923, 7, 3, 375, 1525.26, 4, 119876, 29969, 375, N/A, N/A, TRUE
129, 254, 0.4604, 2, 22, .
.
1150.26, 16.177694557, 7, 3, 375, 1525.26, 1, 160054, 16846, 96, N/A, N/A, TRUE
129, 254, 0.4604, 2, 22, .
.
1150.26, 16.177694557, 7, 3, 375, 1525.26, 2, 146053, 29967, 185, N/A, N/A, TRUE
129, 254, 0.4604, 2, 22, .
.
1150.26, 16.177694557, 7, 3, 375, 1525.26, 3, 128489, 29956, 288, N/A, N/A, TRUE
129, 254, 0.4604, 2, 22, .
.
1150.26, 16.177694557, 7, 3, 375, 1525.26, 4, 119876, 29969, 375, N/A, N/A, TRUE
137, 224, 0.2402, 1, 20, .
.
1149.51, 18.684750658, 6, 4, 373, 1522.51, 1, 144625, 29610, 103, N/A, N/A, TRUE
137, 224, 0.2402, 1, 20, .
.
1149.51, 18.684750658, 6, 4, 373, 1522.51, 2, 119876, 29969, 190, N/A, N/A, TRUE
137, 224, 0.2402, 1, 20, .
.
1149.51, 18.684750658, 6, 4, 373, 1522.51, 3, 170333, 17457, 284, N/A, N/A, TRUE
137, 224, 0.2402, 1, 20, .
.
1149.51, 18.684750658, 6, 4, 373, 1522.51, 4, 119638, 29702, 373, N/A, N/A, TRUE
137, 230, 0.2411, 1, 20, .
.
1149.51, 18.714654824, 6, 4, 373, 1522.51, 1, 170333, 17457, 94, N/A, N/A, TRUE
137, 230, 0.2411, 1, 20, .
.
1149.51, 18.714654824, 6, 4, 373, 1522.51, 2, 119876, 29969, 181, N/A, N/A, TRUE
137, 230, 0.2411, 1, 20, .
.
1149.51, 18.714654824, 6, 4, 373, 1522.51, 3, 144625, 29610, 284, N/A, N/A, TRUE
137, 230, 0.2411, 1, 20, .
.
1149.51, 18.714654824, 6, 4, 373, 1522.51, 4, 119638, 29702, 373, N/A, N/A, TRUE
137, 159, 0.5455, 1, 23, .
.
1149.33, 17.620060533, 7, 4, 376, 1525.33, 1, 159994, 16831, 96, N/A, N/A, TRUE
137, 159, 0.5455, 1, 23, .
.
1149.33, 17.620060533, 7, 4, 376, 1525.33, 2, 127787, 29988, 199, N/A, N/A, TRUE
137, 159, 0.5455, 1, 23, .
.
1149.33, 17.620060533, 7, 4, 376, 1525.33, 3, 119924, 29981, 291, N/A, N/A, TRUE
